,time,country,commodity,price
7226,2008-09-19,Argentina (Up River),Maize,0.2
7227,2008-09-12,Argentina (Up River),Maize,0.21
7228,2008-09-05,Argentina (Up River),Maize,0.21
7229,2008-08-29,Argentina (Up River),Maize,0.22
7230,2008-08-22,Argentina (Up River),Maize,0.23
7231,2008-08-15,Argentina (Up River),Maize,0.21
7232,2008-08-08,Argentina (Up River),Maize,0.21
7233,2008-08-01,Argentina (Up River),Maize,0.24
7234,2008-07-25,Argentina (Up River),Maize,0.22
7235,2008-07-18,Argentina (Up River),Maize,0.25
7236,2008-07-11,Argentina (Up River),Maize,0.27
7237,2008-07-04,Argentina (Up River),Maize,0.27
7238,2008-06-27,Argentina (Up River),Maize,0.27
7239,2008-06-20,Argentina (Up River),Maize,0.28
7240,2008-06-13,Argentina (Up River),Maize,0.26
7241,2008-06-06,Argentina (Up River),Maize,0.23
7242,2008-05-30,Argentina (Up River),Maize,0.22
7243,2008-05-23,Argentina (Up River),Maize,0.21
7244,2008-05-16,Argentina (Up River),Maize,0.19
7245,2008-05-09,Argentina (Up River),Maize,0.21
7246,2008-05-02,Argentina (Up River),Maize,0.21
7247,2008-04-25,Argentina (Up River),Maize,0.22
7248,2008-04-18,Argentina (Up River),Maize,0.23
7249,2008-04-11,Argentina (Up River),Maize,0.23
7250,2008-04-04,Argentina (Up River),Maize,0.23
7251,2008-03-28,Argentina (Up River),Maize,0.22
7252,2008-03-21,Argentina (Up River),Maize,0.21
7253,2008-03-14,Argentina (Up River),Maize,0.22
7254,2008-03-07,Argentina (Up River),Maize,0.21
7255,2008-02-29,Argentina (Up River),Maize,0.21
7256,2008-02-22,Argentina (Up River),Maize,0.21
7257,2008-02-15,Argentina (Up River),Maize,0.2
7258,2008-02-08,Argentina (Up River),Maize,0.21
7259,2008-02-01,Argentina (Up River),Maize,0.21
7260,2008-01-25,Argentina (Up River),Maize,0.21
7261,2008-01-18,Argentina (Up River),Maize,0.21
7262,2008-01-11,Argentina (Up River),Maize,0.2
7263,2008-01-04,Argentina (Up River),Maize,0.2
7264,2007-12-28,Argentina (Up River),Maize,
7265,2007-12-21,Argentina (Up River),Maize,0.18
7266,2007-12-14,Argentina (Up River),Maize,0.17
7267,2007-12-07,Argentina (Up River),Maize,0.17
7268,2007-11-30,Argentina (Up River),Maize,0.16
7269,2007-11-23,Argentina (Up River),Maize,0.16
7270,2007-11-16,Argentina (Up River),Maize,0.2
7271,2007-11-09,Argentina (Up River),Maize,0.2
7272,2007-11-02,Argentina (Up River),Maize,0.2
7273,2007-10-26,Argentina (Up River),Maize,0.17
7274,2007-10-19,Argentina (Up River),Maize,0.17
7275,2007-10-12,Argentina (Up River),Maize,0.17
7276,2007-10-05,Argentina (Up River),Maize,0.17
7277,2007-09-28,Argentina (Up River),Maize,0.18
7278,2007-09-21,Argentina (Up River),Maize,0.18
7279,2007-09-14,Argentina (Up River),Maize,0.16
7280,2007-09-07,Argentina (Up River),Maize,0.16
7281,2007-08-31,Argentina (Up River),Maize,0.16
7282,2007-08-24,Argentina (Up River),Maize,0.16
7283,2007-08-17,Argentina (Up River),Maize,0.16
7284,2007-08-10,Argentina (Up River),Maize,0.15
7285,2007-08-03,Argentina (Up River),Maize,0.15
7286,2007-07-27,Argentina (Up River),Maize,
7287,2007-07-20,Argentina (Up River),Maize,
7288,2007-07-13,Argentina (Up River),Maize,0.15
7289,2007-07-06,Argentina (Up River),Maize,0.14
7290,2007-06-29,Argentina (Up River),Maize,0.15
7291,2007-06-22,Argentina (Up River),Maize,0.16
7292,2007-06-15,Argentina (Up River),Maize,0.16
7293,2007-06-08,Argentina (Up River),Maize,0.16
7294,2007-06-01,Argentina (Up River),Maize,0.15
7295,2007-05-25,Argentina (Up River),Maize,0.15
7296,2007-05-18,Argentina (Up River),Maize,0.15
7297,2007-05-11,Argentina (Up River),Maize,0.15
7298,2007-05-04,Argentina (Up River),Maize,0.15
7299,2007-04-27,Argentina (Up River),Maize,0.15
7300,2007-04-20,Argentina (Up River),Maize,0.14
7301,2007-04-13,Argentina (Up River),Maize,0.15
7302,2007-04-06,Argentina (Up River),Maize,0.14
7303,2007-03-30,Argentina (Up River),Maize,0.15
7304,2007-03-23,Argentina (Up River),Maize,0.16
7305,2007-03-16,Argentina (Up River),Maize,0.16
7306,2007-03-09,Argentina (Up River),Maize,0.17
7307,2007-03-02,Argentina (Up River),Maize,0.17
7308,2007-02-23,Argentina (Up River),Maize,0.17
7309,2007-02-16,Argentina (Up River),Maize,0.17
7310,2007-02-09,Argentina (Up River),Maize,0.16
7311,2007-02-02,Argentina (Up River),Maize,0.16
7312,2007-01-26,Argentina (Up River),Maize,0.17
7313,2007-01-19,Argentina (Up River),Maize,0.16
7314,2007-01-12,Argentina (Up River),Maize,0.15
7315,2007-01-05,Argentina (Up River),Maize,0.16
7316,2006-12-29,Argentina (Up River),Maize,0.16
7317,2006-12-22,Argentina (Up River),Maize,0.16
7318,2006-12-15,Argentina (Up River),Maize,0.16
7319,2006-12-08,Argentina (Up River),Maize,0.17
7320,2006-12-01,Argentina (Up River),Maize,0.18
7321,2006-11-24,Argentina (Up River),Maize,0.17
7322,2006-11-17,Argentina (Up River),Maize,0.17
7323,2006-11-10,Argentina (Up River),Maize,0.17
7324,2006-11-03,Argentina (Up River),Maize,0.15
7325,2006-10-27,Argentina (Up River),Maize,0.15
7326,2006-10-20,Argentina (Up River),Maize,0.14
7327,2006-10-13,Argentina (Up River),Maize,0.12
7328,2006-10-06,Argentina (Up River),Maize,0.12
7329,2006-09-29,Argentina (Up River),Maize,0.12
7330,2006-09-22,Argentina (Up River),Maize,0.12
7331,2006-09-15,Argentina (Up River),Maize,0.11
7332,2006-09-08,Argentina (Up River),Maize,0.11
7333,2006-09-01,Argentina (Up River),Maize,0.11
7334,2006-08-25,Argentina (Up River),Maize,0.11
7335,2006-08-18,Argentina (Up River),Maize,0.11
7336,2006-08-11,Argentina (Up River),Maize,0.11
7337,2006-08-04,Argentina (Up River),Maize,0.11
7338,2006-07-28,Argentina (Up River),Maize,0.11
7339,2006-07-21,Argentina (Up River),Maize,0.11
7340,2006-07-14,Argentina (Up River),Maize,0.12
7341,2006-07-07,Argentina (Up River),Maize,0.11
7342,2006-06-30,Argentina (Up River),Maize,0.11
7343,2006-06-23,Argentina (Up River),Maize,0.1
7344,2006-06-16,Argentina (Up River),Maize,0.11
7345,2006-06-09,Argentina (Up River),Maize,0.11
7346,2006-06-02,Argentina (Up River),Maize,0.11
7347,2006-05-26,Argentina (Up River),Maize,0.11
7348,2006-05-19,Argentina (Up River),Maize,0.12
7349,2006-05-12,Argentina (Up River),Maize,0.11
7350,2006-05-05,Argentina (Up River),Maize,0.11
7351,2006-04-28,Argentina (Up River),Maize,0.11
7352,2006-04-21,Argentina (Up River),Maize,0.11
7353,2006-04-14,Argentina (Up River),Maize,0.11
7354,2006-04-07,Argentina (Up River),Maize,0.1
7355,2006-03-31,Argentina (Up River),Maize,0.1
7356,2006-03-24,Argentina (Up River),Maize,0.1
7357,2006-03-17,Argentina (Up River),Maize,0.1
7358,2006-03-10,Argentina (Up River),Maize,0.1
7359,2006-03-03,Argentina (Up River),Maize,0.1
7360,2006-02-24,Argentina (Up River),Maize,0.11
7361,2006-02-17,Argentina (Up River),Maize,0.1
7362,2006-02-10,Argentina (Up River),Maize,0.11
7363,2006-02-03,Argentina (Up River),Maize,0.11
7364,2006-01-27,Argentina (Up River),Maize,0.11
7365,2006-01-20,Argentina (Up River),Maize,0.1
7366,2006-01-13,Argentina (Up River),Maize,0.1
7367,2006-01-06,Argentina (Up River),Maize,0.1
7368,2005-12-30,Argentina (Up River),Maize,0.1
7369,2005-12-23,Argentina (Up River),Maize,0.1
7370,2005-12-16,Argentina (Up River),Maize,0.1
7371,2005-12-09,Argentina (Up River),Maize,0.09
7372,2005-12-02,Argentina (Up River),Maize,0.09
7373,2005-11-25,Argentina (Up River),Maize,0.09
7374,2005-11-18,Argentina (Up River),Maize,0.09
7375,2005-11-11,Argentina (Up River),Maize,0.09
7376,2005-11-04,Argentina (Up River),Maize,0.09
7377,2005-10-28,Argentina (Up River),Maize,0.09
7378,2005-10-21,Argentina (Up River),Maize,0.1
7379,2005-10-14,Argentina (Up River),Maize,0.1
7380,2005-10-07,Argentina (Up River),Maize,0.09
7381,2005-09-30,Argentina (Up River),Maize,0.09
7382,2005-09-23,Argentina (Up River),Maize,0.1
7383,2005-09-16,Argentina (Up River),Maize,0.1
7384,2005-09-09,Argentina (Up River),Maize,0.1
7385,2005-09-02,Argentina (Up River),Maize,0.1
7386,2005-08-26,Argentina (Up River),Maize,0.1
7387,2005-08-19,Argentina (Up River),Maize,0.1
7388,2005-08-12,Argentina (Up River),Maize,0.1
7389,2005-08-05,Argentina (Up River),Maize,0.1
7390,2005-07-29,Argentina (Up River),Maize,0.1
7391,2005-07-22,Argentina (Up River),Maize,0.1
7392,2005-07-15,Argentina (Up River),Maize,0.1
7393,2005-07-08,Argentina (Up River),Maize,0.1
7394,2005-07-01,Argentina (Up River),Maize,0.09
7395,2005-06-24,Argentina (Up River),Maize,0.09
7396,2005-06-17,Argentina (Up River),Maize,0.09
7397,2005-06-10,Argentina (Up River),Maize,0.09
7398,2005-06-03,Argentina (Up River),Maize,0.09
7399,2005-05-27,Argentina (Up River),Maize,0.09
7400,2005-05-20,Argentina (Up River),Maize,0.09
7401,2005-05-13,Argentina (Up River),Maize,0.09
7402,2005-05-06,Argentina (Up River),Maize,0.08
7403,2005-04-29,Argentina (Up River),Maize,0.09
7404,2005-04-22,Argentina (Up River),Maize,0.09
7405,2005-04-15,Argentina (Up River),Maize,0.08
7406,2005-04-08,Argentina (Up River),Maize,0.08
7407,2005-04-01,Argentina (Up River),Maize,0.09
7408,2005-03-25,Argentina (Up River),Maize,0.09
7409,2005-03-18,Argentina (Up River),Maize,0.09
7410,2005-03-11,Argentina (Up River),Maize,0.08
7411,2005-03-04,Argentina (Up River),Maize,0.09
7412,2005-02-25,Argentina (Up River),Maize,0.08
7413,2005-02-18,Argentina (Up River),Maize,0.08
7414,2005-02-11,Argentina (Up River),Maize,0.08
7415,2005-02-04,Argentina (Up River),Maize,0.08
7416,2005-01-28,Argentina (Up River),Maize,0.08
7417,2005-01-21,Argentina (Up River),Maize,0.08
7418,2005-01-14,Argentina (Up River),Maize,0.08
7419,2005-01-07,Argentina (Up River),Maize,0.09
7420,2004-12-31,Argentina (Up River),Maize,
7421,2004-12-24,Argentina (Up River),Maize,
7422,2004-12-17,Argentina (Up River),Maize,
7423,2004-12-10,Argentina (Up River),Maize,
7424,2004-12-03,Argentina (Up River),Maize,
7425,2004-11-26,Argentina (Up River),Maize,
7426,2004-11-19,Argentina (Up River),Maize,
7427,2004-11-12,Argentina (Up River),Maize,
7428,2004-11-05,Argentina (Up River),Maize,
7429,2004-10-29,Argentina (Up River),Maize,
7430,2004-10-22,Argentina (Up River),Maize,
7431,2004-10-15,Argentina (Up River),Maize,
7432,2004-10-08,Argentina (Up River),Maize,
7433,2004-10-01,Argentina (Up River),Maize,
7434,2004-09-24,Argentina (Up River),Maize,
7435,2004-09-17,Argentina (Up River),Maize,
7436,2004-09-10,Argentina (Up River),Maize,
7437,2004-09-03,Argentina (Up River),Maize,
7438,2004-08-27,Argentina (Up River),Maize,
7439,2004-08-20,Argentina (Up River),Maize,
7440,2004-08-13,Argentina (Up River),Maize,
7441,2004-08-06,Argentina (Up River),Maize,
7442,2004-07-30,Argentina (Up River),Maize,
7443,2004-07-23,Argentina (Up River),Maize,
7444,2004-07-16,Argentina (Up River),Maize,
7445,2004-07-09,Argentina (Up River),Maize,
7446,2004-07-02,Argentina (Up River),Maize,
7447,2004-06-25,Argentina (Up River),Maize,
7448,2004-06-18,Argentina (Up River),Maize,
7449,2004-06-11,Argentina (Up River),Maize,
7450,2004-06-04,Argentina (Up River),Maize,
7451,2004-05-28,Argentina (Up River),Maize,
7452,2004-05-21,Argentina (Up River),Maize,
7453,2004-05-14,Argentina (Up River),Maize,
7454,2004-05-07,Argentina (Up River),Maize,
7455,2004-04-30,Argentina (Up River),Maize,
7456,2004-04-23,Argentina (Up River),Maize,
7457,2004-04-16,Argentina (Up River),Maize,
7458,2004-04-09,Argentina (Up River),Maize,
7459,2004-04-02,Argentina (Up River),Maize,
7460,2004-03-26,Argentina (Up River),Maize,
7461,2004-03-19,Argentina (Up River),Maize,
7462,2004-03-12,Argentina (Up River),Maize,
7463,2004-03-05,Argentina (Up River),Maize,
7464,2004-02-27,Argentina (Up River),Maize,
7465,2004-02-20,Argentina (Up River),Maize,
7466,2004-02-13,Argentina (Up River),Maize,
7467,2004-02-06,Argentina (Up River),Maize,
7468,2004-01-30,Argentina (Up River),Maize,
7469,2004-01-23,Argentina (Up River),Maize,
7470,2004-01-16,Argentina (Up River),Maize,
7471,2004-01-09,Argentina (Up River),Maize,
7472,2004-01-02,Argentina (Up River),Maize,
7473,2003-12-26,Argentina (Up River),Maize,
7474,2003-12-19,Argentina (Up River),Maize,
7475,2003-12-12,Argentina (Up River),Maize,
7476,2003-12-05,Argentina (Up River),Maize,
7477,2003-11-28,Argentina (Up River),Maize,
7478,2003-11-21,Argentina (Up River),Maize,
7479,2003-11-14,Argentina (Up River),Maize,
7480,2003-11-07,Argentina (Up River),Maize,
7481,2003-10-31,Argentina (Up River),Maize,
7482,2003-10-24,Argentina (Up River),Maize,
7483,2003-10-17,Argentina (Up River),Maize,
7484,2003-10-10,Argentina (Up River),Maize,
7485,2003-10-03,Argentina (Up River),Maize,
7486,2003-09-26,Argentina (Up River),Maize,
7487,2003-09-19,Argentina (Up River),Maize,
7488,2003-09-12,Argentina (Up River),Maize,
7489,2003-09-05,Argentina (Up River),Maize,
7490,2003-08-29,Argentina (Up River),Maize,
7491,2003-08-22,Argentina (Up River),Maize,
7492,2003-08-15,Argentina (Up River),Maize,
7493,2003-08-08,Argentina (Up River),Maize,
7494,2003-08-01,Argentina (Up River),Maize,
7495,2003-07-25,Argentina (Up River),Maize,
7496,2003-07-18,Argentina (Up River),Maize,
7497,2003-07-11,Argentina (Up River),Maize,
7498,2003-07-04,Argentina (Up River),Maize,
7499,2003-06-27,Argentina (Up River),Maize,
7500,2003-06-20,Argentina (Up River),Maize,
7501,2003-06-13,Argentina (Up River),Maize,
7502,2003-06-06,Argentina (Up River),Maize,
7503,2003-05-30,Argentina (Up River),Maize,
7504,2003-05-23,Argentina (Up River),Maize,
7505,2003-05-16,Argentina (Up River),Maize,
7506,2003-05-09,Argentina (Up River),Maize,
7507,2003-05-02,Argentina (Up River),Maize,
7508,2003-04-25,Argentina (Up River),Maize,
7509,2003-04-18,Argentina (Up River),Maize,
7510,2003-04-11,Argentina (Up River),Maize,
7511,2003-04-04,Argentina (Up River),Maize,
7512,2003-03-28,Argentina (Up River),Maize,
7513,2003-03-21,Argentina (Up River),Maize,
7514,2003-03-14,Argentina (Up River),Maize,
7515,2003-03-07,Argentina (Up River),Maize,
7516,2003-02-28,Argentina (Up River),Maize,
7517,2003-02-21,Argentina (Up River),Maize,
7518,2003-02-14,Argentina (Up River),Maize,
7519,2003-02-07,Argentina (Up River),Maize,
7520,2003-01-31,Argentina (Up River),Maize,
7521,2003-01-24,Argentina (Up River),Maize,
7522,2003-01-17,Argentina (Up River),Maize,
7523,2003-01-10,Argentina (Up River),Maize,
7524,2003-01-03,Argentina (Up River),Maize,
7525,2002-12-27,Argentina (Up River),Maize,
7526,2002-12-20,Argentina (Up River),Maize,
7527,2002-12-13,Argentina (Up River),Maize,
7528,2002-12-06,Argentina (Up River),Maize,
7529,2002-11-29,Argentina (Up River),Maize,
7530,2002-11-22,Argentina (Up River),Maize,
7531,2002-11-15,Argentina (Up River),Maize,
7532,2002-11-08,Argentina (Up River),Maize,
7533,2002-11-01,Argentina (Up River),Maize,
7534,2002-10-25,Argentina (Up River),Maize,
7535,2002-10-18,Argentina (Up River),Maize,
7536,2002-10-11,Argentina (Up River),Maize,
7537,2002-10-04,Argentina (Up River),Maize,
7538,2002-09-27,Argentina (Up River),Maize,
7539,2002-09-20,Argentina (Up River),Maize,
7540,2002-09-13,Argentina (Up River),Maize,
7541,2002-09-06,Argentina (Up River),Maize,
7542,2002-08-30,Argentina (Up River),Maize,
7543,2002-08-23,Argentina (Up River),Maize,
7544,2002-08-16,Argentina (Up River),Maize,
7545,2002-08-09,Argentina (Up River),Maize,
7546,2002-08-02,Argentina (Up River),Maize,
7547,2002-07-26,Argentina (Up River),Maize,
7548,2002-07-19,Argentina (Up River),Maize,
7549,2002-07-12,Argentina (Up River),Maize,
7550,2002-07-05,Argentina (Up River),Maize,
7551,2002-06-28,Argentina (Up River),Maize,
7552,2002-06-21,Argentina (Up River),Maize,
7553,2002-06-14,Argentina (Up River),Maize,
7554,2002-06-07,Argentina (Up River),Maize,
7555,2002-05-31,Argentina (Up River),Maize,
7556,2002-05-24,Argentina (Up River),Maize,
7557,2002-05-17,Argentina (Up River),Maize,
7558,2002-05-10,Argentina (Up River),Maize,
7559,2002-05-03,Argentina (Up River),Maize,
7560,2002-04-26,Argentina (Up River),Maize,
7561,2002-04-19,Argentina (Up River),Maize,
7562,2002-04-12,Argentina (Up River),Maize,
7563,2002-04-05,Argentina (Up River),Maize,
7564,2002-03-29,Argentina (Up River),Maize,
7565,2002-03-22,Argentina (Up River),Maize,
7566,2002-03-15,Argentina (Up River),Maize,
7567,2002-03-08,Argentina (Up River),Maize,
7568,2002-03-01,Argentina (Up River),Maize,
7569,2002-02-22,Argentina (Up River),Maize,
7570,2002-02-15,Argentina (Up River),Maize,
7571,2002-02-08,Argentina (Up River),Maize,
7572,2002-02-01,Argentina (Up River),Maize,
7573,2002-01-25,Argentina (Up River),Maize,
7574,2002-01-18,Argentina (Up River),Maize,
7575,2002-01-11,Argentina (Up River),Maize,
7576,2002-01-04,Argentina (Up River),Maize,
7577,2001-12-28,Argentina (Up River),Maize,
7578,2001-12-21,Argentina (Up River),Maize,
7579,2001-12-14,Argentina (Up River),Maize,
7580,2001-12-07,Argentina (Up River),Maize,
7581,2001-11-30,Argentina (Up River),Maize,
7582,2001-11-23,Argentina (Up River),Maize,
7583,2001-11-16,Argentina (Up River),Maize,
7584,2001-11-09,Argentina (Up River),Maize,
7585,2001-11-02,Argentina (Up River),Maize,
7586,2001-10-26,Argentina (Up River),Maize,
7587,2001-10-19,Argentina (Up River),Maize,
7588,2001-10-12,Argentina (Up River),Maize,
7589,2001-10-05,Argentina (Up River),Maize,
7590,2001-09-28,Argentina (Up River),Maize,
7591,2001-09-21,Argentina (Up River),Maize,
7592,2001-09-14,Argentina (Up River),Maize,
7593,2001-09-07,Argentina (Up River),Maize,
7594,2001-08-31,Argentina (Up River),Maize,
7595,2001-08-24,Argentina (Up River),Maize,
7596,2001-08-17,Argentina (Up River),Maize,
7597,2001-08-10,Argentina (Up River),Maize,
7598,2001-08-03,Argentina (Up River),Maize,
7599,2001-07-27,Argentina (Up River),Maize,
7600,2001-07-20,Argentina (Up River),Maize,
7601,2001-07-13,Argentina (Up River),Maize,
7602,2001-07-06,Argentina (Up River),Maize,
7603,2001-06-29,Argentina (Up River),Maize,
7604,2001-06-22,Argentina (Up River),Maize,
7605,2001-06-15,Argentina (Up River),Maize,
7606,2001-06-08,Argentina (Up River),Maize,
7607,2001-06-01,Argentina (Up River),Maize,
7608,2001-05-25,Argentina (Up River),Maize,
7609,2001-05-18,Argentina (Up River),Maize,
7610,2001-05-11,Argentina (Up River),Maize,
7611,2001-05-04,Argentina (Up River),Maize,
7612,2001-04-27,Argentina (Up River),Maize,
7613,2001-04-20,Argentina (Up River),Maize,
7614,2001-04-13,Argentina (Up River),Maize,
7615,2001-04-06,Argentina (Up River),Maize,
7616,2001-03-30,Argentina (Up River),Maize,
7617,2001-03-23,Argentina (Up River),Maize,
7618,2001-03-16,Argentina (Up River),Maize,
7619,2001-03-09,Argentina (Up River),Maize,
7620,2001-03-02,Argentina (Up River),Maize,
7621,2001-02-23,Argentina (Up River),Maize,
7622,2001-02-16,Argentina (Up River),Maize,
7623,2001-02-09,Argentina (Up River),Maize,
7624,2001-02-02,Argentina (Up River),Maize,
7625,2001-01-26,Argentina (Up River),Maize,
7626,2001-01-19,Argentina (Up River),Maize,
7627,2001-01-12,Argentina (Up River),Maize,
7628,2001-01-05,Argentina (Up River),Maize,
7629,2000-12-29,Argentina (Up River),Maize,
7630,2000-12-22,Argentina (Up River),Maize,
7631,2000-12-15,Argentina (Up River),Maize,
7632,2000-12-08,Argentina (Up River),Maize,
7633,2000-12-01,Argentina (Up River),Maize,
7634,2000-11-24,Argentina (Up River),Maize,
7635,2000-11-17,Argentina (Up River),Maize,
7636,2000-11-10,Argentina (Up River),Maize,
7637,2000-11-03,Argentina (Up River),Maize,
7638,2000-10-27,Argentina (Up River),Maize,
7639,2000-10-20,Argentina (Up River),Maize,
7640,2000-10-13,Argentina (Up River),Maize,
7641,2000-10-06,Argentina (Up River),Maize,
7642,2000-09-29,Argentina (Up River),Maize,
7643,2000-09-22,Argentina (Up River),Maize,
7644,2000-09-15,Argentina (Up River),Maize,
7645,2000-09-08,Argentina (Up River),Maize,
7646,2000-09-01,Argentina (Up River),Maize,
7647,2000-08-25,Argentina (Up River),Maize,
7648,2000-08-18,Argentina (Up River),Maize,
7649,2000-08-11,Argentina (Up River),Maize,
7650,2000-08-04,Argentina (Up River),Maize,
7651,2000-07-28,Argentina (Up River),Maize,
7652,2000-07-21,Argentina (Up River),Maize,
7653,2000-07-14,Argentina (Up River),Maize,
7654,2000-07-07,Argentina (Up River),Maize,
7655,2000-06-30,Argentina (Up River),Maize,
7656,2000-06-23,Argentina (Up River),Maize,
7657,2000-06-16,Argentina (Up River),Maize,
7658,2000-06-09,Argentina (Up River),Maize,
7659,2000-06-02,Argentina (Up River),Maize,
7660,2000-05-26,Argentina (Up River),Maize,
7661,2000-05-19,Argentina (Up River),Maize,
7662,2000-05-12,Argentina (Up River),Maize,
7663,2000-05-05,Argentina (Up River),Maize,
